Date,P1,P2,Reg,Ratio,True Ratio,Weight P1,Weight P2,Earnings P1,Earnings P2,Total Daily Earnings,prev_weight_p1,prev_weight_p2,Strategy Daily Returns,Log returns
1999-12-20,13.107052509801404,14.29,-0.002071065013723228,1,0.9172185101330584,0.0,0.0,0.12258424272445477,0.3000000000000007,0.4225842427244555,1.1417268481176492,-1.0,0.015424441829035233,0.015306694375029952
1999-12-21,12.820278583865353,13.97,0.010759277846351445,1,0.9177006860318792,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
1999-12-22,12.625507537688442,14.01,0.0018818221586460737,1,0.9011782682147353,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-23,12.755680521492192,13.78,0.015346806783172795,1,0.9256662207178659,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1999-12-24,12.696192074351362,13.6,0.0,1,0.9335435348787766,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
1999-12-27,12.692906473891433,13.6,-0.0008575064924185583,1,0.9333019466096643,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-28,12.726987204342766,13.6,0.000391114165720019,1,0.9358078826722622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-29,12.771065131108074,14.43,0.003964251659557938,1,0.8850356986214881,1.1298979256515616,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-30,13.2299123930228,14.95,0.0006967403762834223,1,0.8849439727774449,1.1300150413606926,-1.0,0.5184505694283486,-0.5199999999999996,-0.0015494305716510226,1.1298979256515616,-1.0,-5.4983512724995326e-05,-5.4985024373784095e-05
1999-12-31,13.288881592757805,14.95,0.003258664241889697,1,0.888888400853365,1.1250006176702991,-1.0,0.06662917645791454,-0.0,0.06662917645791454,1.1298979256515616,-1.0,0.0023594835453753372,0.00235670433488397
2000-03-01,13.155599526066348,14.95,-0.009594974568010173,1,0.8799732124459096,1.1363982287829792,-1.0,-0.1505951306812305,-0.0,-0.1505951306812305,1.1298979256515616,-1.0,-0.005358189585728711,-0.005372596168726938
2000-04-01,13.205620332765623,14.74,-0.039099226875721094,1,0.8959036860763652,1.1161914115785454,-1.0,0.056518405728927926,0.20999999999999908,0.266518405728927,1.1298979256515616,-1.0,0.009537036664612525,0.009491846225164514
2000-05-01,12.929733289430358,14.09,0.001920379811527262,1,0.9176531788098196,0.0,0.0,-0.3117241979786586,0.6500000000000004,0.3382758020213418,1.1298979256515616,-1.0,0.012519583313343411,0.01244186135555472
2000-06-01,12.623535564853555,14.59,0.0009552460841302235,1,0.8652183389207371,1.1557776286242245,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-01,13.30305590876319,14.78,0.026729935262678417,1,0.9000714417295799,0.0,0.0,0.7853744116857956,-0.1899999999999995,0.5953744116857961,1.1557776286242245,-1.0,0.021200485218562423,0.020978881530557016
2000-10-01,13.445777136107099,14.45,0.011120960682039716,1,0.9305036080350934,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2000-11-01,12.898022834956567,14.1,-0.01314177365294178,1,0.9147533925501111,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2000-12-01,12.408141831829855,13.28,-0.00439597894777588,1,0.9343480295052602,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2000-01-13,12.400940704592552,13.55,0.012089310017366017,1,0.9151985759846901,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-14,12.42388289368505,13.47,0.010628507198654269,1,0.9223372601102486,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2000-01-17,12.283746674647512,13.5,0.0,1,0.9099071610850009,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-18,12.318944459243474,13.23,-0.0068623355966837,1,0.9311371473351076,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2000-01-19,11.909742534837426,13.28,0.000529018751280752,1,0.8968179619606496,1.1150534918076025,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-20,12.228396458763228,13.01,-0.007134344935667336,1,0.939922863855744,0.0,0.0,0.3553161705516606,0.2699999999999996,0.6253161705516601,1.1150534918076025,-1.0,0.024776382745764304,0.024474425614460258
2000-01-21,11.894477326968971,12.79,-0.0029096774161923022,1,0.9299825900679415,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2000-01-24,11.608358390579,12.55,-0.028022615294881703,1,0.9249687960620716,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2000-01-25,11.442659433591189,12.09,0.006046483729051921,1,0.9464565288330181,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2000-01-26,11.42379383190976,11.85,-0.004221574646237514,1,0.9640332347603173,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2000-01-27,11.085101158907875,11.8,-0.003946270263199381,1,0.9394153524498199,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2000-01-28,10.698244371363522,11.7,-0.027840795963129494,1,0.9143798608003011,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2000-01-31,10.98013437778627,11.56,0.024897732410471107,1,0.949838613995352,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2000-01-02,10.6502813072887,11.44,0.010578863374686165,1,0.9309686457420193,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2000-02-02,10.860164698372168,11.55,-0.0001135395970566222,1,0.9402739998590621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
