Date,P1,P2,Reg,Ratio,True Ratio,Weight P1,Weight P2
1990-06-11,10.067440090702949,150.17,-0.009453617082760601,6.863006819188524,0.0670402882779713,14.916403638565333,-1.0
1990-07-11,9.990152000000002,149.33,-0.018166127347128302,6.863006819188524,0.0668998325855488,14.947720515163331,-1.0
1990-08-11,9.815768084784255,148.0,0.005214795729997057,6.863006819188524,0.06632275732962334,15.077780844213269,-1.0
1990-09-11,9.869150915972748,148.33,0.019731235422329796,6.863006819188524,0.06653509685143091,15.029661747287197,-1.0
1990-12-11,10.04434893292683,149.0,0.01809818360319415,6.863006819188524,0.06741173780487805,14.834211853349343,-1.0
1990-11-13,10.018391762013731,149.0,-0.005650087226191758,6.863006819188524,0.06723752860411901,14.8726465823543,-1.0
1990-11-14,9.959008940092167,147.0,0.008556838870422467,6.863006819188524,0.06774836013668141,14.760504873955819,-1.0
1990-11-15,9.868568,146.0,-0.010636562323672827,6.863006819188524,0.06759293150684931,14.794446367497292,-1.0
1990-11-16,9.740229333333334,144.67,0.0003469210789353028,6.863006819188524,0.06732722287504897,14.852833033910768,-1.0
1990-11-19,9.669408458015267,145.33,0.006944581462874133,6.863006819188524,0.06653415301737609,15.029874953677394,-1.0
1990-11-20,9.789041067073173,147.67,-0.012668369719848194,6.863006819188524,0.06628997810708454,15.085236540350103,-1.0
1990-11-21,9.7197855513308,147.5,0.0022491495978611553,6.863006819188524,0.06589685119546305,15.1752319247213,-1.0
1990-11-22,9.761445057121096,148.0,0.0,6.863006819188524,0.06595570984541281,15.161689599638954,-1.0
1990-11-23,9.877432539802882,150.0,-0.0029470970263396623,6.863006819188524,0.06584955026535255,15.18613256993132,-1.0
1990-11-26,9.927521995464854,151.33,0.004464787898491807,6.863006819188524,0.06560181058259996,15.243481713677536,-1.0
1990-11-27,10.037823866565581,152.33,0.005010962093377813,6.863006819188524,0.06589525284950817,15.175600013005546,-1.0
